station,component,FAS_0.1,FAS_0.10722672220103231,FAS_0.11497569953977356,FAS_0.12328467394420663,FAS_0.1321941148466029,FAS_0.1417474162926805,FAS_0.1519911082952934,FAS_0.16297508346206444,FAS_0.17475284000076838,FAS_0.1873817422860384,FAS_0.20092330025650468,FAS_0.2154434690031884,FAS_0.23101297000831597,FAS_0.24770763559917108,FAS_0.26560877829466867,FAS_0.2848035868435802,FAS_0.30538555088334157,FAS_0.32745491628777285,FAS_0.3511191734215131,FAS_0.3764935806792468,FAS_0.40370172585965547,FAS_0.43287612810830584,FAS_0.464158883361278,FAS_0.49770235643321115,FAS_0.533669923120631,FAS_0.5722367659350217,FAS_0.6135907273413173,FAS_0.6579332246575681,FAS_0.7054802310718644,FAS_0.7564633275546289,FAS_0.8111308307896873,FAS_0.8697490026177834,FAS_0.9326033468832199,FAS_1.0,FAS_1.072267222010323,FAS_1.1497569953977356,FAS_1.232846739442066,FAS_1.3219411484660293,FAS_1.4174741629268055,FAS_1.5199110829529339,FAS_1.6297508346206444,FAS_1.7475284000076838,FAS_1.8738174228603839,FAS_2.009233002565047,FAS_2.1544346900318843,FAS_2.31012970008316,FAS_2.4770763559917115,FAS_2.656087782946687,FAS_2.848035868435802,FAS_3.0538555088334154,FAS_3.2745491628777286,FAS_3.511191734215131,FAS_3.7649358067924674,FAS_4.037017258596556,FAS_4.328761281083059,FAS_4.641588833612779,FAS_4.977023564332112,FAS_5.3366992312063095,FAS_5.722367659350217,FAS_6.1359072734131725,FAS_6.5793322465756825,FAS_7.054802310718645,FAS_7.56463327554629,FAS_8.111308307896872,FAS_8.697490026177835,FAS_9.326033468832199,FAS_10.0,FAS_10.722672220103231,FAS_11.497569953977356,FAS_12.32846739442066,FAS_13.219411484660288,FAS_14.174741629268048,FAS_15.199110829529332,FAS_16.297508346206453,FAS_17.475284000076847,FAS_18.73817422860385,FAS_20.09233002565048,FAS_21.544346900318846,FAS_23.101297000831604,FAS_24.770763559917114,FAS_26.560877829466868,FAS_28.48035868435802,FAS_30.538555088334157,FAS_32.74549162877728,FAS_35.11191734215131,FAS_37.64935806792467,FAS_40.37017258596554,FAS_43.28761281083057,FAS_46.41588833612782,FAS_49.770235643321136,FAS_53.366992312063125,FAS_57.2236765935022,FAS_61.35907273413176,FAS_65.79332246575683,FAS_70.54802310718645,FAS_75.64633275546291,FAS_81.11308307896873,FAS_86.97490026177834,FAS_93.26033468832199,FAS_100.0
0200e4a,000,0.0002494501733051347,0.0003805350607832234,0.0005210930889268895,0.0006821201882024466,0.000919379390126824,0.0011737846554706628,0.0014502606479113705,0.0017501162782677226,0.002046884427418208,0.0023105287471025552,0.0025599194436164534,0.0027768526007506235,0.003002471404211627,0.0032388590700677157,0.003481710331341938,0.0036582978919177094,0.0037775465646501115,0.003896686164462988,0.004113078413882394,0.004414341084165525,0.004580578653527972,0.004392699831549225,0.0038798934649087657,0.0034005615899262843,0.00337736808739457,0.004118742043472749,0.005279055287056213,0.006220863112840723,0.00651863461404108,0.006311090491375195,0.005858225730661403,0.005357813619374448,0.004875586354617973,0.0042847477280532065,0.0036251365678318633,0.0038340971164337544,0.006098083742152344,0.009754341690772337,0.012227763120989292,0.011846806325108717,0.009950009214923705,0.008955573152264104,0.009573194145934952,0.010465485874638166,0.010246647510949202,0.009245568900307224,0.008863676515081681,0.009567544176250218,0.01048151509270158,0.01080660375011242,0.010594711346694236,0.010160934344544082,0.009659423300416239,0.0092014133973914,0.008688747986400621,0.007790699324685697,0.006563573870182585,0.0056200333304132636,0.005355550442899565,0.005464340157121271,0.005369327147802106,0.004838949167851602,0.004104921357211352,0.003510341902507766,0.003153420788981549,0.002885275419458292,0.002564956505834054,0.0022382382018101893,0.0020255098056047804,0.0019034471370711072,0.0017464060869053467,0.0015254751447492942,0.0013019472057815256,0.0010971107102274056,0.000893521887552877,0.0006991730311288886,0.0005414960037053529,0.0004312879451434655,0.0003537529559265617,0.00028588762954616446,0.00021902383731283592,0.00016067312860809646,0.00011709494540826159,8.518774719677124e-05,6.040968346686384e-05,4.177468442455988e-05,2.853680340551007e-05,1.883166023963887e-05,1.1559928098987315e-05,6.465471409190842e-06,3.2785026372420072e-06,1.6287082020258212e-06,9.723316237724126e-07,7.27519991908053e-07,5.994636235018997e-07,5.157263750717721e-07,4.684599273221313e-07,4.4581176040288627e-07,3.939623900083873e-07,2.8880482867664934e-07
0200e4a,090,0.00027008714786965057,0.0003758212113253135,0.0004891963818187806,0.000618622329392805,0.0008066244715516336,0.0010082130062562707,0.0012083181893788601,0.0014080787730103585,0.0015972383501593169,0.001744880487432386,0.001882116939850973,0.001997328602217841,0.0021114183056121427,0.002217853561964914,0.002284408925858521,0.0022272073789099504,0.0020293508040124097,0.0017086283134338314,0.0013810412154575157,0.001220899335847902,0.0013117263288843417,0.0016303418155381615,0.002229047800437018,0.0034316929346391812,0.005276319330010962,0.007499279208426997,0.009454808240401926,0.010468354206258947,0.010329271499923557,0.009692025446895063,0.009594129276743473,0.010306233806713893,0.011139339579885443,0.011422490065405508,0.011148562447465978,0.010443548105177058,0.009117347185650233,0.0074023248571282825,0.00629131264893609,0.006391894581949064,0.007021702456804766,0.00742472479561375,0.007843997235984852,0.008633004720997208,0.009289884164685267,0.009087495670415177,0.008014965845147366,0.006785877066666101,0.006191170260261656,0.006412128672689964,0.006973063965051204,0.007289698031562548,0.007115167625292604,0.0066601459714939965,0.006374338192995819,0.00630384047046031,0.005948283482434904,0.005144707192448274,0.004465521584412627,0.004307894293571578,0.004308201536924923,0.004025023959298482,0.00356020808399374,0.0032104868969100074,0.0029822248457803814,0.0027034701908484563,0.0023356860599273357,0.0019890393971806284,0.0017539406822429063,0.0016180179709388914,0.0015023500899765262,0.0013415122638488917,0.0011370991802875311,0.0009370105769187195,0.0007738607387799384,0.000641778047755821,0.00052387916609066,0.00041736485275820534,0.00032729874030234786,0.0002529728120328012,0.0001906269448934527,0.00014010339630857925,0.00010151726307816708,7.244832248059118e-05,5.0895966910456656e-05,3.561724560173076e-05,2.4559309427866488e-05,1.5991741133055297e-05,9.44132293599928e-06,4.888246666599988e-06,2.178296234672033e-06,9.172831117051558e-07,5.097658118474264e-07,4.1880651104324116e-07,3.7946208416981653e-07,3.4418150073699245e-07,3.193509547712424e-07,3.032097363171835e-07,2.761830634128291e-07,2.1342482335124372e-07
0200e4b,000,0.00025498086759322055,0.00033955018090804146,0.0004302310835634452,0.0005341557256820051,0.0006875030958463038,0.0008519324544549651,0.001114103636212323,0.0014744156642310787,0.0018942797511066621,0.0024183570802836125,0.002936500862573794,0.00342569396723823,0.00377018913545266,0.004032408257684266,0.004179774383029877,0.004323990521131321,0.004449957794800107,0.004485630469738558,0.004329163292380214,0.003935634308857966,0.0033489924970405444,0.0026936978461224994,0.0022654070397452788,0.002898678649097952,0.00492234564687159,0.007752755757801367,0.00997451343568112,0.01152594230508749,0.013993796130303448,0.017195658402180656,0.019046868011778472,0.0192727523744188,0.01969119773001,0.021041062357595838,0.021703720504166833,0.020059865088829273,0.016570663058124557,0.01351531168500674,0.0130444881608772,0.015381654043557468,0.019124409995995975,0.022821954652317608,0.02520571615000591,0.02543070642654622,0.024494996220285153,0.024487073683855592,0.025227770479369974,0.024091401787385634,0.02018906044620252,0.016113122131284574,0.014307709418165154,0.014109151399117822,0.013680133110328405,0.01279092192599143,0.012284911573128873,0.012346136030333747,0.012454312952237563,0.012126470620532093,0.011263195782684058,0.010247089532413524,0.009552705767424806,0.009148260376214799,0.008639797362287772,0.0077867223845153825,0.006611668836533065,0.005370678450787627,0.004459091660034254,0.004015159579009448,0.0037510562130834476,0.003344233330701444,0.0027706011349905683,0.002198889941729347,0.0017689094908701318,0.001505143289980415,0.001342979305161946,0.0012012846738841847,0.001032298241650049,0.0008329606773433579,0.0006407947389725452,0.0004975263014032798,0.0004016335273110468,0.00032006881735711343,0.00023765775579555,0.00016483117041016227,0.0001110157312700394,7.486469808865868e-05,5.083671250633439e-05,3.3718585474315816e-05,2.0680936721669014e-05,1.1243434684793269e-05,5.357610034223948e-06,2.4185949797871533e-06,1.3148602704087317e-06,9.67620950498453e-07,8.20510081625998e-07,7.197093674347635e-07,6.536658930255073e-07,6.024933992750925e-07,5.191634231805203e-07,3.943612206047103e-07
0200e4b,090,0.0004142463944697383,0.0005501822182527336,0.000695941746392211,0.0008609529125451326,0.0010925027108152703,0.001340785969763442,0.0015932850707672756,0.0018513701843157048,0.002106888682004021,0.0023341042123355346,0.0025852740313743873,0.002866014040626792,0.0032086882010912794,0.0035831289236673194,0.003945387976598657,0.00421759679545521,0.004397066861890455,0.004477010934579317,0.004515777569051836,0.004710878946406088,0.005391207752950697,0.006830903659074362,0.009105770359900681,0.01201659927577553,0.01466798390573954,0.015435644407588258,0.013576085409818521,0.009660663562241593,0.006008381335855359,0.004752785681450669,0.007475900327922568,0.01395217606202851,0.02136441355154758,0.025447869892222384,0.02429858435190677,0.020138431503357312,0.016321330792882494,0.01513105330662202,0.017385264971787672,0.02161865940501524,0.024778026662598405,0.024897819022153177,0.02249483950175348,0.019520540941702053,0.01788837984923142,0.018039282316479423,0.018271669930015135,0.016619345730138842,0.013366813568391145,0.01061508717013884,0.009797414699125742,0.010561673751996084,0.011692354712565484,0.01236631814564337,0.012352826058993181,0.011560049379136262,0.010132761782334533,0.00860917835227101,0.007385374151170669,0.006525484881260103,0.006152674135463413,0.006277227706870365,0.006429942314473252,0.0061418603444240265,0.005528084520860429,0.004944609926889027,0.004417497302393482,0.0038014922842846705,0.003146083989206277,0.0025760298158249424,0.002128205664905731,0.0018440939726433597,0.0017234930439818438,0.0016167441031478594,0.0013902495421733833,0.0010906646262512619,0.0008304993539521177,0.0006411586688327832,0.0004968061587423137,0.00038283099109066306,0.0002965901352272687,0.00022909696388081954,0.00017141169381969338,0.00012319337600541358,8.735701760354062e-05,6.229780728527952e-05,4.3287240684817265e-05,2.8310215592774148e-05,1.7618267005112413e-05,1.0529324062484931e-05,5.985609968051945e-06,3.410063545369267e-06,2.200593794558141e-06,1.6945610711401964e-06,1.4307119469544285e-06,1.2635002622009257e-06,1.1773255274761656e-06,1.1021066742078118e-06,9.601188327257101e-07,7.008179033491503e-07
0200e4c,000,0.00047499759453536116,0.0005636148976333584,0.0006586363270482948,0.0007685070071384371,0.0009363227812635444,0.0011162661351941851,0.0012793562939645163,0.0014266928864342847,0.0015827968172730722,0.001746037414539956,0.001927526401172225,0.002131909102593175,0.002240542992491281,0.002274255917701713,0.0021612377661107142,0.002000822495571468,0.0018045897941830927,0.0015855599447846553,0.001480458916361238,0.001926124026996785,0.0036262838526574448,0.007235202443011013,0.01294043530551896,0.01993895742107493,0.02611619362744783,0.029060006118166407,0.028623005534593463,0.025810484265309103,0.021955059626317514,0.018002384720061118,0.01626868754031511,0.019002299452897393,0.025126565335706293,0.030333710218430274,0.03175960544013985,0.03217776369545336,0.036447212841135994,0.04420218026266105,0.04906596869375275,0.046192415218792617,0.038196535497112875,0.03129943389001598,0.030564279635783904,0.03809115643763056,0.050428435728943094,0.05985694917384854,0.06212423365101169,0.0590540427779895,0.053016902754233354,0.04521425239882982,0.0382665974266049,0.03489959973000473,0.035132445866419344,0.03623774568190355,0.034525308566961316,0.029047493935406028,0.023178996316481713,0.01986367928228707,0.018133697114173907,0.016491599926029686,0.015309673579683485,0.014688983207691715,0.013835708552710388,0.012621789983665678,0.011466278752774563,0.01042152949486419,0.009337236755813839,0.008284982253515125,0.007571154663067204,0.007277770585744701,0.006860074121577683,0.005812681347075672,0.00448371284182498,0.0035218130257539493,0.003011715011137108,0.002646130433377279,0.0022251377107102197,0.0017484665201485982,0.0013167875408118012,0.0010054063372371897,0.0007887593466747924,0.0006084620060194365,0.00045031836201200605,0.00032428048483439256,0.0002302603814665175,0.00016067956481613982,0.00010895937658167897,7.06187795191314e-05,4.300076630086397e-05,2.3944905328745463e-05,1.1527184509524577e-05,4.791482543449914e-06,2.2710187991823764e-06,1.592090208521222e-06,1.29358626117764e-06,1.0657901164412819e-06,9.26858422401782e-07,8.68759017458972e-07,7.74277537652872e-07,5.967938845287658e-07
0200e4c,090,0.0004024992321681048,0.0005193360998209545,0.0006446164433274636,0.0007853511505645393,0.0009763534189108883,0.0011811588905882983,0.0013934662616337712,0.0016143842194871227,0.0018516667022555888,0.0021069772930012044,0.0023689571700591864,0.0026320135002189183,0.002948805249853161,0.0033270034958302152,0.003828753463296369,0.004334522204042362,0.0046916059739560605,0.004752061487552776,0.004494332358179873,0.004325467854357047,0.005165121201452765,0.007833163026686482,0.012175940433065418,0.016534982630037914,0.019076446212016835,0.01868770550884367,0.01652326980675903,0.014138117181658175,0.012354393732374154,0.01102238638901464,0.010498474026611223,0.01134818818816389,0.013441965915257268,0.0163608356857838,0.019945741922932653,0.02329165299285221,0.024588667210258375,0.02360838290297592,0.022673351014748305,0.024355603482672645,0.029664039320485763,0.038764707858653755,0.04887539110742072,0.05296867177901672,0.04712778659522061,0.03716254848307415,0.031175838387085417,0.02931867777706898,0.02747974866691628,0.02583868194270545,0.027270285447715703,0.03120760608075358,0.0341046644382816,0.03372497778397213,0.03034537161112439,0.025467489072543738,0.02092511349711044,0.01790146654557183,0.015985678305585328,0.014242543199578404,0.012911374188096755,0.012561191548690193,0.012435397367009101,0.011447393563894823,0.009950312577412536,0.008978788623685586,0.008538109555104385,0.007833084282747697,0.006613040815870416,0.0053598088455467366,0.00446065437719369,0.0038819585576988836,0.00346038130935251,0.0030404726627666686,0.0025044848468646803,0.0019097426667403642,0.0014282999600674846,0.001119959187426846,0.0009114431775626843,0.000733522255241262,0.0005724190054098493,0.00043613097280968503,0.0003262577320862309,0.0002380579412074055,0.0001698654463369903,0.0001214202444390308,8.75753189339884e-05,6.106253946998051e-05,3.8488380474269225e-05,2.0552323103269816e-05,8.747684635316363e-06,2.989757993636672e-06,1.1548801884460756e-06,7.463186506603033e-07,6.204349920591588e-07,5.711873998575678e-07,5.197874186320677e-07,4.584091806116139e-07,3.81635383613374e-07,2.9806803676658826e-07
0200e4d,000,0.0026418413236254895,0.0029169160866971346,0.0032118697387411156,0.0035211626405542273,0.003809104831474767,0.0041178558046327,0.004407333845395621,0.004679374084308118,0.0049846601845023285,0.0053419556390604,0.0057881768430413285,0.006362289107720889,0.007008413276994557,0.007679599254426982,0.008264912162984568,0.00859565373863917,0.008667990857726683,0.008524481154136105,0.008295923006234645,0.007997813219364625,0.007410747175008493,0.006475916341712304,0.00567753866470113,0.005921795458308099,0.007263806969938392,0.009873913292050318,0.013950447945431451,0.019466218056733573,0.024577973990029596,0.027047457888975692,0.02732959006191608,0.029214609651353314,0.03444858774498658,0.03922413166607936,0.038006347061347194,0.030995841328524426,0.023681274676759734,0.020862543697659386,0.022989501540127855,0.02734672560023306,0.03227840706862747,0.03825483914971165,0.04480024432288473,0.04954611409846361,0.051880044438544555,0.05400059678817762,0.05637262397785653,0.05674312591124135,0.05527015994230113,0.054428864734420004,0.05318294137898416,0.04833062624030804,0.04087970730489334,0.03470140276687884,0.030808790964638552,0.027883034054402876,0.026132152749624014,0.026407449112840962,0.02715780281569469,0.026047132667727093,0.023396748366701248,0.021051375269833337,0.019433801754881627,0.01792845573666456,0.016501714803764198,0.015557810447049793,0.015065288812653056,0.014373830077082149,0.012958633943971561,0.011170337133533173,0.009736051356589176,0.008748565854711827,0.007713604171644076,0.006344966213762169,0.00487968246632442,0.0037034046446280363,0.0029528977617914896,0.002513701884650978,0.0021937498560439988,0.0018433963429111786,0.0014352090394304578,0.0010481200206901896,0.0007540806301561719,0.0005566102196564089,0.00041779330605730256,0.0003032452294909919,0.00020513653516334487,0.00012997429754712478,7.716428178585936e-05,4.062213323373169e-05,1.7523358358942003e-05,6.179009038023522e-06,2.4411684700549184e-06,1.5923849246680048e-06,1.286749613250142e-06,1.144295221677663e-06,1.0305544453710182e-06,8.945774594065746e-07,7.740266032645185e-07,6.110948258465731e-07
0200e4d,090,0.001709287586761096,0.0019358922714200655,0.0021788730471338645,0.002455864248632506,0.0028559290167685593,0.003284905354322009,0.003741353720265179,0.004227533360471209,0.0047351483690805315,0.00524925057780953,0.005807138649294587,0.006415397110760427,0.007149837248612386,0.008000894890464122,0.00903217177723625,0.010107086562662158,0.01098557365886645,0.011404705116329553,0.011162530162313996,0.010300236169168225,0.009061485896472146,0.007844297565684234,0.007376329014735801,0.009095591628878578,0.013181079201483537,0.018854677286369654,0.023577149976833245,0.024403476202579873,0.020555240385645514,0.015108905121246116,0.012499591977897944,0.014814462065523512,0.022125225795862784,0.033448866648032705,0.04440666579691858,0.048049183028370954,0.04284715589371837,0.03588024809464229,0.033129544207954754,0.03266572892245632,0.03155146880979918,0.031574073118955256,0.033745583247640765,0.036084649795446185,0.038494687997717277,0.041409684441103364,0.04136934103535381,0.03573080665214067,0.028092481635659163,0.023807236937107405,0.024201558900400856,0.0275639851992355,0.0319306987415609,0.035439894723978176,0.036353073021908336,0.03422923901762819,0.031070880451690597,0.029788803785495206,0.030289991615334806,0.02926379626224043,0.025366671108495338,0.021243440247182697,0.018841601086387563,0.01694264018880162,0.014560620564136402,0.012627731210038814,0.011743610797584151,0.011393615099234273,0.011176590610764033,0.010868944365205867,0.010020759694229296,0.00852275167100657,0.0068772186637780395,0.005567807090345237,0.004643984037405631,0.0039043877650985705,0.0031948358892061927,0.0025411082646509403,0.002029331015169934,0.001630071661929343,0.0012683125270735087,0.0009523083912014394,0.0007111074153552158,0.0005274107779159001,0.00038104254784568673,0.00026935029766991315,0.00018641358888842294,0.0001226496841083698,7.328134250326253e-05,3.786738716228015e-05,1.628709869629421e-05,6.033376871780882e-06,2.623367859031257e-06,1.7954279445579319e-06,1.4299716595156574e-06,1.199564082893235e-06,1.0548539180869195e-06,9.475277579609309e-07,8.336885702448855e-07,6.389662540237123e-07
0200e4e,000,0.0020012770419166374,0.0020365627351861745,0.0020743984274850095,0.002138926366932227,0.0023582017249128414,0.0025933235038700345,0.0029814783283900344,0.0035231657226034102,0.004145874642724575,0.004905887497234663,0.005632384221292565,0.006277340214657454,0.006747447044160049,0.007127433888391451,0.007400794243049353,0.007693080641305016,0.008038409529862404,0.008440983452555735,0.008871307781238024,0.009290597520643365,0.009666898200275753,0.009852728674340746,0.009620243090771998,0.009346473805976875,0.010050363906254809,0.011899602337227073,0.013302127690478359,0.013516132218480217,0.015085076513186513,0.020650403720225557,0.02900136743792676,0.035433250344451245,0.036113943391490634,0.030816379821736482,0.02379561603112256,0.020680978119398483,0.023369130909195415,0.02918372738166828,0.03482203225054024,0.037599032877346956,0.03525261000871575,0.028591325224637035,0.02280593371675647,0.02246048926304704,0.02686205474870795,0.0315996154901211,0.033826499185019045,0.03611196384830833,0.04276781883728764,0.05163492835099462,0.05544543531969132,0.05201355279546238,0.045685077076820804,0.03966599115146159,0.03428359983397646,0.03046959732639744,0.029258729358953895,0.02976386834079824,0.02984795962398694,0.02778864424566469,0.024072226555644432,0.021420761678721673,0.02134087077838037,0.022112852322495418,0.021577594369619625,0.019720138103703606,0.017739652543957044,0.016332423578308043,0.015227477803789562,0.013706547011654231,0.011574951995211545,0.009448830058558181,0.007853636079966145,0.006580482387528857,0.005283191056782223,0.004120459896480988,0.0033854537005239085,0.002950036552536899,0.002469062521533759,0.0018673217688168447,0.0013294905361352092,0.0009675523431712241,0.0007295057957020375,0.000548924131221434,0.0004098336162791735,0.0003044295220628893,0.0002201417437405867,0.00014980865342423215,9.151900369891183e-05,4.7601007202344814e-05,2.0304177392569696e-05,7.2484727045174925e-06,2.8757177467739434e-06,1.8470241295622777e-06,1.4856039587578065e-06,1.280269381527921e-06,1.1207589306200125e-06,9.836248081738709e-07,8.364634435229724e-07,6.430868489002982e-07
0200e4e,090,0.001220532889006087,0.0013011823837283604,0.001387660193390749,0.0014904789784263423,0.0016639459508423812,0.0018499488994654686,0.002128822662374715,0.0025011133606239887,0.0029148803229701887,0.0033906686903755704,0.003849587283992146,0.004263988986885075,0.0045886364601151345,0.0048649124212299735,0.005069899848748166,0.005231056170365545,0.005389963015061643,0.005616121367843001,0.006062890446365985,0.006932044499495869,0.008242772669649918,0.00966917815639581,0.010845328593989298,0.01185126898202699,0.013244322563933044,0.015427278634112005,0.018355405143430065,0.022203934158959507,0.02726981787101132,0.03307672790887513,0.0382408220850239,0.0417608362899917,0.04333939617467447,0.042317561312210226,0.037691340081162275,0.030304258254964182,0.02335674745523612,0.02008627982858126,0.021595332128026955,0.025593176356333996,0.027391156605115832,0.02418102514250576,0.018796777724058064,0.017037796700005606,0.022001837557334224,0.03233831833365778,0.04321883780365769,0.04811245911282767,0.04348417510165669,0.033323227889255326,0.02578300664621449,0.02488158010458853,0.027853713050616753,0.030286438871918023,0.03080846386166266,0.030510366998544088,0.030184775134718938,0.029369529969254123,0.027478322502447364,0.024669028787278755,0.02140835233769983,0.018284920306792442,0.016239749979593973,0.015799103858368323,0.016279421079949022,0.01639904629648538,0.015541320473704474,0.014371056819122539,0.013809903494772372,0.01342885203044884,0.01211995424243668,0.00998249211277831,0.007908598595587707,0.00618046216561221,0.0047569484862213145,0.0037948964337097433,0.003214589010032268,0.002672308226505711,0.0020603791216634343,0.0015167971112032687,0.0011282509719036855,0.0008695399882580154,0.0006811017952444762,0.0005198227801708143,0.00037992881353007563,0.0002727459325862629,0.00019522819525264647,0.0001342198040613116,8.385856801356454e-05,4.507987782273765e-05,1.9383966046848565e-05,6.431874035590021e-06,2.215479276743141e-06,1.3509237722956756e-06,1.094997812454917e-06,9.2636647939766e-07,7.678117569368599e-07,6.480850868090159e-07,5.58366110793367e-07,4.5822823849367776e-07
0200e4f,000,0.0012097015811181244,0.0014647296387234453,0.0017381878655865915,0.0020389400087146067,0.002408609784034998,0.002804994567078975,0.0032899814916482195,0.003865319670393671,0.00450318736156726,0.005233333596467749,0.005949029561272613,0.006614572367699497,0.007230882264551993,0.007826230725586818,0.00836241355929641,0.00861543858122494,0.008482528242637996,0.007873946780406748,0.006879283884824491,0.0059229505341009785,0.0057330150832254016,0.0068711569622695225,0.009314559435535162,0.012960223820664763,0.01789538300813905,0.024253040831350367,0.03028933843019961,0.033114844310703564,0.03182377659189263,0.029661859540461796,0.031212536717021,0.03726206847076466,0.044537276658211014,0.05000465673353382,0.05314526836460636,0.05302583445655554,0.047773077755573455,0.039682818181891275,0.03484975283117886,0.03553916637893279,0.03710460874063663,0.035259314773941994,0.030946480604338366,0.026923653799141353,0.024384672059597694,0.02373892786702894,0.024841207347444823,0.026355946479658023,0.026969158951339767,0.026666320671312842,0.026213320199897167,0.026044964498035898,0.025599974595081235,0.023819905678567132,0.020491216480559665,0.016720265437750115,0.014116725153274992,0.013477089509470361,0.013928334441200394,0.013795976480205098,0.012482884659351129,0.010869356296496897,0.01001903326586183,0.00999923277112745,0.00988406475310669,0.008921294608358266,0.007460338916289878,0.006255453467335476,0.005424779449186709,0.0047132533435035855,0.0040959640818982665,0.003642276374606948,0.0032805575853826134,0.0029009877654073164,0.0024664985546594843,0.0020175566594523597,0.0016239046430209458,0.001309584185297758,0.001045500757359505,0.0008071806122599693,0.0006015119930401486,0.00044389076264764014,0.00033113480522621754,0.00024515989760057373,0.00017445095035856738,0.00011866756643648045,7.863850025668157e-05,5.147467644664224e-05,3.238940363788184e-05,1.8200413828223925e-05,8.525716255126389e-06,3.450010384149572e-06,1.6289912157649938e-06,1.1348629089782477e-06,9.21679519970877e-07,8.018606885740022e-07,7.30051021825894e-07,6.637585653781156e-07,5.752318934174782e-07,4.359213229874461e-07
0200e4f,090,0.0004587823465115876,0.0005047343748685884,0.0005540072286606893,0.0006092244881381052,0.0006833641148925465,0.0007628616065134136,0.0008564329873890315,0.0009644488419299254,0.0010751816388110548,0.0011826993531532882,0.0013080657308535105,0.0014577675131923651,0.0016181166293710732,0.0017878027222923462,0.001961143384465705,0.002244773650368763,0.0026601677520146525,0.0032048116044364567,0.0038574810101610567,0.004656386747259927,0.005754406478478496,0.007441575930239071,0.009963128458943513,0.012922252632674585,0.015076369495942897,0.015016765442137068,0.012874575747911355,0.00989211996363917,0.008347753965298823,0.009531286693204006,0.012924068756283024,0.016248019383535647,0.017375434948315144,0.016076974249568565,0.014405289326188061,0.014057116729877854,0.014174613048001918,0.013480129756805318,0.013892687109847314,0.01907636539285671,0.027713785945980122,0.032832422493935684,0.030389049221941154,0.02429020086474174,0.020337029227972085,0.019969939631133724,0.021729859717252376,0.02371234846084062,0.02377764089921031,0.02128340914802726,0.01841243537071685,0.01785312579536214,0.01987049041734349,0.022262982744614926,0.022531047786110543,0.020299492399219465,0.01755663156231229,0.015898017045798084,0.014574102562970452,0.012402509411548059,0.010020615637607403,0.008757612580025277,0.008642274322954143,0.008663145337560397,0.008043090510095045,0.006761303377890198,0.005371174783938351,0.004378716567535761,0.0037951870881938097,0.0034224244735140265,0.003176078573999447,0.002947274575284607,0.002591196184271053,0.0021324643414800484,0.0017021989825038771,0.0013457802053730829,0.0010468846280443547,0.0008176531600837341,0.000665359966727917,0.0005511137085867492,0.00043731858221660405,0.0003284136759508189,0.00024134435991228913,0.00017646738243975955,0.0001273199361782233,9.022662441916401e-05,6.215802969380558e-05,4.0831287380647114e-05,2.500620848682717e-05,1.3798201726278118e-05,6.838913103931325e-06,3.412680633385673e-06,2.0588992937234582e-06,1.5387598658855403e-06,1.27139769818278e-06,1.1084474632646291e-06,1.0300650566820557e-06,9.64531528754956e-07,8.319943457052574e-07,6.073544413723618e-07
0200e50,000,0.0006550289404754675,0.0008284638392224168,0.00101443239630145,0.001224160119279884,0.0015136920377849107,0.0018241476237236156,0.0020882117065935835,0.002307874180858107,0.002514202656924813,0.0026710600823150986,0.0028328651211136846,0.002996681453661483,0.003097853369846913,0.0031531936629965473,0.003122421503603258,0.003153549017024722,0.003310115999813879,0.0035942474422717948,0.0039213245522766275,0.004208469123673433,0.004535592580316202,0.005034367829138842,0.0055575422143984195,0.005496274327571829,0.004741656887016674,0.0038048099068621723,0.0033573899718629487,0.003417895096082463,0.0034901403109270077,0.0036396941215229303,0.004307944385782685,0.00530459542669206,0.0059824506991551065,0.006144842491976278,0.006199360478820983,0.0064255146313854615,0.006804392710856957,0.007467146514433335,0.008685755345134416,0.010264961299204066,0.011414093504586224,0.011721071263589618,0.011940661212673294,0.012841114104220043,0.013502226608606184,0.012251626167937327,0.009388473217062775,0.007327316487086667,0.007570952099588254,0.008846572055212932,0.009148162215532584,0.00842619994101182,0.007958850837484386,0.008070540700411235,0.008135742370912233,0.008090723534058203,0.008365052360500233,0.008781403073922878,0.008641440825367584,0.00766163031922779,0.0062898801322552435,0.005206238840201053,0.004693110714915153,0.0045214190821427054,0.004365133274971849,0.004095978713610452,0.0037110456211126856,0.003246133901382947,0.0027662099302971067,0.002329605538323331,0.0019905495932596115,0.0017819087254589464,0.0016423502749262362,0.0014723930442629575,0.0012647079356723236,0.0010752652392128823,0.0009173504974317282,0.0007625435590901438,0.000600179965715851,0.00044977622218152674,0.0003304731103074186,0.00024246567546057466,0.00017742779075639696,0.000128496720643933,9.014409354304868e-05,6.048036928191929e-05,4.02239089168707e-05,2.7339248226120838e-05,1.8034099465839472e-05,1.0628578223992811e-05,5.404574882352073e-06,2.599772359061244e-06,1.5127224468868804e-06,1.1392443040099796e-06,9.624911547441902e-07,8.519084114860891e-07,7.814910493969537e-07,7.340393565585524e-07,6.448693447838131e-07,4.7239525962287047e-07
