#freq EAS_interp
1.318257e-02 
1.348963e-02 
1.380385e-02 
1.412538e-02 
1.445440e-02 
1.479109e-02 
1.513562e-02 
1.548817e-02 
1.584893e-02 
1.621810e-02 
1.659587e-02 
1.698244e-02 
1.737801e-02 
1.778279e-02 
1.819701e-02 
1.862087e-02 
1.905460e-02 
1.949845e-02 
1.995262e-02 
2.041738e-02 
2.089296e-02 
2.137962e-02 
2.187762e-02 
2.238721e-02 
2.290868e-02 
2.344229e-02 
2.398833e-02 
1.698244e-01 1.701398e+00
1.737801e-01 1.768244e+00
1.778280e-01 1.821638e+00
1.819701e-01 1.876643e+00
1.862087e-01 1.933309e+00
1.905461e-01 1.991687e+00
1.949844e-01 2.051827e+00
1.995262e-01 2.081481e+00
2.041738e-01 2.109004e+00
2.089296e-01 2.136891e+00
2.137962e-01 2.165147e+00
2.187762e-01 2.193776e+00
2.238721e-01 2.240013e+00
2.290868e-01 2.291325e+00
2.344229e-01 2.343812e+00
2.398833e-01 2.397500e+00
2.454709e-01 2.460380e+00
2.511886e-01 2.551540e+00
2.570395e-01 2.646078e+00
2.630268e-01 2.744119e+00
2.691534e-01 2.843022e+00
2.754229e-01 2.918819e+00
2.818383e-01 2.996637e+00
2.884031e-01 3.076529e+00
2.951209e-01 3.121375e+00
3.019952e-01 3.087425e+00
3.090295e-01 3.053844e+00
3.162278e-01 3.020629e+00
3.235936e-01 2.960851e+00
3.311311e-01 2.897319e+00
3.388441e-01 2.835149e+00
3.467368e-01 2.884101e+00
3.548134e-01 3.003561e+00
3.630781e-01 3.127969e+00
3.715352e-01 3.289757e+00
3.801894e-01 3.480249e+00
3.890451e-01 3.681770e+00
3.981071e-01 3.721367e+00
4.073803e-01 3.724938e+00
4.168694e-01 3.681607e+00
4.265795e-01 3.448928e+00
4.365158e-01 3.230955e+00
4.466836e-01 2.924565e+00
4.570882e-01 2.610130e+00
4.677351e-01 2.377469e+00
4.786301e-01 2.245229e+00
4.897788e-01 2.153953e+00
5.011872e-01 2.289466e+00
5.128613e-01 2.432700e+00
5.248075e-01 2.525648e+00
5.370318e-01 2.622147e+00
5.495409e-01 2.553707e+00
5.623413e-01 2.489262e+00
5.754399e-01 2.473330e+00
5.888436e-01 2.503814e+00
6.025595e-01 2.713630e+00
6.165949e-01 2.964081e+00
6.309573e-01 3.269719e+00
6.456543e-01 3.556509e+00
6.606934e-01 3.853912e+00
6.760830e-01 4.222115e+00
6.918309e-01 4.668807e+00
7.079458e-01 5.207339e+00
7.244359e-01 5.612870e+00
7.413102e-01 5.780830e+00
7.585776e-01 5.644245e+00
7.762471e-01 4.938878e+00
7.943282e-01 3.926957e+00
8.128304e-01 2.972831e+00
8.317637e-01 2.272238e+00
8.511381e-01 2.340579e+00
8.709636e-01 3.343471e+00
8.912509e-01 5.176473e+00
9.120108e-01 7.674094e+00
9.332542e-01 1.020776e+01
9.549925e-01 1.205696e+01
9.772371e-01 1.268816e+01
1.000000e+00 1.190884e+01
1.023293e+00 1.012143e+01
1.047129e+00 8.112034e+00
1.071519e+00 6.859019e+00
1.096478e+00 6.880590e+00
1.122018e+00 7.564383e+00
1.148153e+00 7.977177e+00
1.174897e+00 7.993870e+00
1.202264e+00 8.312377e+00
1.230269e+00 9.142453e+00
1.258926e+00 9.647204e+00
1.288250e+00 8.702252e+00
1.318257e+00 6.028376e+00
1.348963e+00 4.454703e+00
1.380384e+00 6.980829e+00
1.412537e+00 1.001457e+01
1.445440e+00 1.008061e+01
1.479108e+00 8.140537e+00
1.513561e+00 6.249433e+00
1.548816e+00 5.575188e+00
1.584893e+00 6.601943e+00
1.621810e+00 7.496259e+00
1.659587e+00 6.008199e+00
1.698244e+00 5.517009e+00
1.737801e+00 7.750002e+00
1.778279e+00 7.132050e+00
1.819701e+00 6.328974e+00
1.862087e+00 1.016895e+01
1.905461e+00 1.203817e+01
1.949844e+00 9.872462e+00
1.995262e+00 7.716563e+00
2.041738e+00 8.124352e+00
2.089296e+00 9.477063e+00
2.137962e+00 9.463649e+00
2.187761e+00 1.217261e+01
2.238721e+00 1.202061e+01
2.290868e+00 8.488759e+00
2.344229e+00 5.373510e+00
2.398833e+00 4.672971e+00
2.454709e+00 7.067163e+00
2.511886e+00 9.040281e+00
2.570396e+00 9.547643e+00
2.630268e+00 1.098850e+01
2.691535e+00 8.766554e+00
2.754228e+00 7.273123e+00
2.818383e+00 1.052904e+01
2.884031e+00 1.212499e+01
2.951209e+00 1.365010e+01
3.019952e+00 1.146436e+01
3.090296e+00 7.300099e+00
3.162278e+00 5.697732e+00
3.235937e+00 5.413056e+00
3.311311e+00 8.248286e+00
3.388441e+00 7.311246e+00
3.467368e+00 7.773205e+00
3.548134e+00 1.071989e+01
3.630780e+00 1.049988e+01
3.715352e+00 7.282369e+00
3.801893e+00 9.621484e+00
3.890451e+00 1.147180e+01
3.981071e+00 6.373670e+00
4.073803e+00 6.942827e+00
4.168694e+00 1.006941e+01
4.265795e+00 7.233401e+00
4.365158e+00 5.801326e+00
4.466835e+00 8.675860e+00
4.570881e+00 1.208349e+01
4.677351e+00 1.035951e+01
4.786300e+00 6.944799e+00
4.897787e+00 6.994646e+00
5.011872e+00 7.577967e+00
5.128613e+00 8.378028e+00
5.248074e+00 6.568156e+00
5.370318e+00 5.609110e+00
5.495409e+00 4.187345e+00
5.623413e+00 4.273166e+00
5.754399e+00 3.797063e+00
5.888436e+00 6.498592e+00
6.025596e+00 6.459186e+00
6.165949e+00 4.241150e+00
6.309573e+00 7.029162e+00
6.456542e+00 4.606350e+00
6.606934e+00 4.818530e+00
6.760828e+00 5.458090e+00
6.918308e+00 4.516019e+00
7.079456e+00 5.288769e+00
7.244360e+00 4.065410e+00
7.413103e+00 3.651599e+00
7.585776e+00 5.648676e+00
7.762471e+00 4.694862e+00
7.943282e+00 3.464844e+00
8.128304e+00 3.361253e+00
8.317636e+00 4.753630e+00
8.511379e+00 4.031388e+00
8.709635e+00 3.371142e+00
8.912507e+00 3.072648e+00
9.120107e+00 3.122441e+00
9.332541e+00 3.795260e+00
9.549923e+00 3.963959e+00
9.772372e+00 3.811665e+00
1.000000e+01 2.555214e+00
1.023293e+01 2.251627e+00
1.047128e+01 3.545040e+00
1.071519e+01 3.508710e+00
1.096478e+01 2.663225e+00
1.122018e+01 3.054188e+00
1.148153e+01 2.333138e+00
1.174897e+01 1.566003e+00
1.202264e+01 1.823312e+00
1.230268e+01 2.158202e+00
1.258925e+01 2.492155e+00
1.288249e+01 2.285485e+00
1.318256e+01 1.983222e+00
1.348962e+01 2.363574e+00
1.380384e+01 2.549229e+00
1.412537e+01 1.384512e+00
1.445439e+01 1.156367e+00
1.479108e+01 1.958710e+00
1.513561e+01 1.579288e+00
1.548817e+01 1.716391e+00
1.584893e+01 1.305486e+00
1.621810e+01 1.386223e+00
1.659587e+01 1.085244e+00
1.698244e+01 1.087733e+00
1.737801e+01 1.008740e+00
1.778279e+01 1.028447e+00
1.819701e+01 1.006036e+00
1.862087e+01 8.407899e-01
1.905461e+01 7.588688e-01
1.949844e+01 4.698923e-01
1.995262e+01 5.722344e-01
2.041738e+01 5.575970e-01
2.089296e+01 4.712917e-01
2.137962e+01 5.753816e-01
2.187761e+01 6.450505e-01
2.238721e+01 7.126536e-01
2.290867e+01 4.399756e-01
2.344228e+01 3.352920e-01
2.398832e+01 3.933509e-01
2.454708e+01 2.993973e-01
2.511886e+01 2.500326e-01
2.570395e+01 2.360081e-01
2.630267e+01 2.529281e-01
2.691534e+01 2.078926e-01
2.754229e+01 1.801796e-01
2.818383e+01 1.742772e-01
2.884032e+01 1.895778e-01
2.951209e+01 1.929138e-01
3.019952e+01 1.974449e-01
3.090295e+01 1.390367e-01
3.162278e+01 1.110564e-01
3.235936e+01 8.968299e-02
3.311311e+01 8.633005e-02
3.388441e+01 8.456607e-02
3.467368e+01 6.690519e-02
3.548133e+01 6.502604e-02
3.630780e+01 5.679281e-02
3.715351e+01 3.943795e-02
3.801893e+01 3.542230e-02
3.890451e+01 3.158232e-02
3.981071e+01 2.744001e-02
4.073802e+01 2.405561e-02
4.168693e+01 2.357360e-02
4.265794e+01 2.008900e-02
4.365157e+01 1.687795e-02
4.466834e+01 1.388321e-02
4.570881e+01 1.140386e-02
4.677350e+01 1.193420e-02
4.786299e+01 1.169485e-02
4.897789e+01 1.054654e-02
5.011873e+01 1.087812e-02
5.128614e+01 6.992471e-03
5.248075e+01 5.444084e-03
5.370318e+01 4.640055e-03
5.495409e+01 4.092130e-03
5.623413e+01 3.681159e-03
5.754399e+01 3.360356e-03
5.888436e+01 3.095119e-03
6.025595e+01 2.871964e-03
6.165950e+01 2.685707e-03
6.309573e+01 2.520376e-03
6.456541e+01 2.377176e-03
6.606933e+01 2.253775e-03
6.760828e+01 2.139266e-03
6.918308e+01 2.042154e-03
7.079456e+01 1.952889e-03
7.244357e+01 1.872183e-03
7.413100e+01 1.803328e-03
7.585773e+01 1.736424e-03
7.762469e+01 1.682002e-03
7.943279e+01 1.628378e-03
8.128303e+01 1.584723e-03
8.317635e+01 1.543110e-03
8.511377e+01 1.508789e-03
8.709632e+01 1.477551e-03
8.912510e+01 1.452368e-03
9.120110e+01 1.430277e-03
9.332544e+01 1.414568e-03
9.549926e+01 1.401020e-03
9.772372e+01 1.395367e-03
1.000000e+02 
